Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Cluster,Cluster_Selected,PCA1,PCA2
26.0,55.7,1.68,182.0,129.0,54.0,1.13,802.0,21.7,2.9,3.0,1.0,19.73,True,False,False,True,1,1,-0.7263208101763547,-0.0832610895703843
30.0,62.7,1.67,164.0,162.0,70.0,1.02,826.0,26.1,2.6,4.0,2.0,22.48,False,True,False,False,1,1,-0.13287829649263982,-0.8678344087098034
21.0,86.6,1.86,163.0,129.0,58.0,1.37,972.0,21.8,2.6,3.0,2.0,25.03,True,True,False,False,0,0,0.6338080730624117,0.8542380866973247
18.0,64.5,1.82,187.0,149.0,52.0,1.2,983.0,23.4,2.4,3.0,2.0,19.47,True,True,False,False,0,0,0.08821061172931255,-0.15171439456495864
57.0,76.6,1.86,173.0,141.0,55.0,1.14,796.0,25.4,2.8,4.0,2.0,22.14,True,False,False,True,0,0,0.28154401993146005,0.4742910044132427
49.0,81.4,1.83,167.0,125.0,73.0,1.98,1225.0,13.6,3.5,5.0,3.0,24.31,True,False,False,True,2,2,4.136107032928958,0.16971559904349182
51.0,60.7,1.71,168.0,169.0,60.0,1.14,954.0,22.1,2.5,2.0,1.0,20.76,True,False,True,False,1,1,-1.0395851645773502,-0.2459566183837619
45.0,57.2,1.55,194.0,121.0,58.0,1.67,909.0,18.4,2.7,5.0,3.0,23.81,False,False,False,False,2,2,2.246932658697386,-1.515656505780251
48.0,73.0,1.59,196.0,149.0,64.0,1.19,798.0,32.0,2.1,3.0,2.0,28.88,False,False,True,False,1,1,-0.9992794806953051,-0.46996324211597107
25.0,123.8,1.99,180.0,121.0,72.0,1.13,752.0,25.6,2.6,3.0,1.0,31.26,True,True,False,False,0,0,-0.556516210157937,3.1841765701973404
56.0,93.6,1.66,177.0,151.0,52.0,1.37,1024.0,29.0,2.2,2.0,1.0,33.97,True,False,True,False,0,0,-1.0062277879918282,0.9339244863742611
43.0,76.8,1.92,192.0,161.0,50.0,1.24,988.0,21.1,2.5,3.0,1.0,20.83,True,False,False,True,0,0,-0.10918260971558125,0.9349399698317576
51.0,54.7,1.53,167.0,135.0,69.0,1.11,674.0,26.8,2.0,4.0,2.0,23.37,False,True,False,False,1,1,-0.7801163659571668,-1.7861054492001094
20.0,92.3,1.94,176.0,131.0,71.0,1.14,821.0,24.3,2.1,3.0,2.0,24.52,True,True,False,False,0,0,-0.21937586423681385,1.0886016642190823
29.0,71.8,1.55,190.0,120.0,68.0,1.2,720.0,26.3,2.4,4.0,2.0,29.89,False,False,False,False,1,1,-0.21475736863340375,-0.38753126148549843
18.0,66.9,1.57,193.0,127.0,63.0,1.07,679.0,30.7,2.2,3.0,2.0,27.14,False,False,False,False,1,1,-1.2731494057628394,-0.5012713712597718
22.0,48.7,1.76,165.0,167.0,66.0,1.37,1144.0,29.0,2.2,4.0,2.0,15.72,False,True,False,False,1,1,0.3768393734348684,-1.9746968168304229
47.0,66.2,1.71,181.0,169.0,71.0,1.42,1188.0,22.8,2.9,3.0,1.0,22.64,True,True,False,False,0,0,0.292975722577064,-0.14755833076795186
47.0,40.0,1.76,173.0,132.0,63.0,0.8,475.0,26.7,2.2,3.0,1.0,12.91,False,False,True,False,1,1,-2.4173660271434176,-1.0367875839982659
34.0,112.4,1.85,162.0,134.0,66.0,1.18,870.0,23.4,3.6,4.0,2.0,32.84,True,True,False,False,0,0,1.2210753319269279,2.469725343191022
40.0,70.0,1.55,171.0,163.0,74.0,0.85,693.0,31.1,1.5,3.0,1.0,29.14,False,False,False,True,1,1,-2.444815332604168,-0.8961660520162315
32.0,84.0,1.74,195.0,127.0,63.0,1.45,1013.0,25.8,2.1,3.0,1.0,27.74,True,False,True,False,0,0,-0.3984262374581633,0.5380788536072323
54.0,43.8,1.65,171.0,129.0,61.0,1.29,749.0,26.6,1.7,4.0,2.0,16.09,False,False,False,True,1,1,-0.6000296916720741,-2.3217886764979587
31.0,57.9,1.56,161.0,124.0,50.0,1.8,1116.0,15.1,2.7,5.0,3.0,23.79,False,False,False,True,2,2,2.985932617390659,-1.7901448111664067
28.0,84.8,1.79,182.0,138.0,55.0,1.35,1025.0,28.8,2.3,4.0,2.0,26.47,True,False,False,False,0,0,0.4940614370941879,0.19068689982383197
56.0,109.6,1.66,188.0,166.0,66.0,1.29,1060.0,20.5,3.1,3.0,2.0,39.77,True,False,False,False,0,0,1.1155910111498324,1.9979026062283658
55.0,86.4,1.77,176.0,157.0,61.0,1.0,777.0,27.3,2.8,3.0,2.0,27.58,True,False,False,True,0,0,-0.4353724392970497,0.9399041826075957
51.0,63.9,1.8,191.0,130.0,72.0,1.07,626.0,33.7,2.7,4.0,2.0,19.72,False,True,False,False,1,1,-0.8287941400438409,-0.23184347489265492
55.0,70.8,1.62,166.0,162.0,68.0,0.54,394.0,26.0,1.7999999999999998,3.0,1.0,26.98,False,False,True,False,1,1,-2.7945985926054195,-0.17149421695368602
35.0,55.3,1.56,187.0,139.0,56.0,1.71,1188.0,19.8,2.7,5.0,3.0,22.72,False,False,True,False,2,2,2.665306402850691,-1.8832473059167671
47.0,73.9,1.8,173.0,140.0,50.0,1.36,942.0,28.3,3.7,3.0,1.0,22.81,True,False,True,False,0,0,-0.06312935641256875,1.1158220877742873
32.0,97.3,1.96,189.0,137.0,50.0,1.36,1025.0,24.9,3.4,3.0,2.0,25.33,True,True,False,False,0,0,1.0209654933874077,2.185907682581771
44.0,60.4,1.65,176.0,169.0,54.0,1.27,966.0,32.6,2.1,4.0,2.0,22.19,False,True,False,False,1,1,-0.27091860294899284,-1.5471041921809863
51.0,49.3,1.61,191.0,129.0,55.0,1.36,868.0,28.3,2.9,2.0,1.0,19.02,True,False,False,False,1,1,-1.3210536812619507,-0.5472196291801524
55.0,91.8,1.78,165.0,153.0,65.0,1.44,1091.0,23.5,3.4,3.0,1.0,28.97,True,False,False,False,0,0,0.5707718071902775,1.4796917000217418
50.0,73.6,1.55,183.0,145.0,74.0,0.89,581.0,33.9,2.1,3.0,1.0,30.63,False,True,False,False,1,1,-2.475918548300567,-0.16184588605174155
41.0,47.1,1.78,165.0,149.0,65.0,1.26,929.0,24.7,2.4,3.0,1.0,14.87,True,False,False,True,1,1,-0.8077383497282001,-1.0715267664327899
32.0,65.2,1.62,186.0,128.0,63.0,0.58,408.00000000000006,25.3,3.4,2.0,1.0,24.84,True,False,False,False,0,0,-2.4408999809631844,1.2093809627572019
59.0,96.7,1.71,183.0,150.0,62.0,0.57,423.0,28.4,2.9,3.0,1.0,33.07,True,False,False,True,0,0,-2.1135861797443876,2.09215159822814
34.0,46.9,1.61,196.0,161.0,69.0,1.02,821.0,28.6,1.7,3.0,2.0,18.09,False,False,True,False,1,1,-1.33523785040875,-1.9249535014410373
22.0,72.1,1.62,183.0,123.0,59.0,1.38,849.0,25.1,2.1,3.0,1.0,27.47,False,True,False,False,1,1,-0.8387569086044582,-0.15519490638627237
46.0,62.5,1.54,197.0,125.0,73.0,1.61,906.0,18.1,2.7,4.0,3.0,26.35,False,False,True,False,2,2,1.7758483913123981,-1.0606761685189223
21.0,110.7,1.69,193.0,133.0,59.0,1.06,775.0,27.0,2.7,3.0,1.0,38.76,True,False,False,True,0,0,-0.8314309903714442,2.4060879839204365
27.0,102.6,1.83,199.0,123.0,58.0,1.41,954.0,26.5,3.5,3.0,2.0,30.64,True,True,False,False,0,0,0.8673371769556962,2.3344681683395114
34.0,64.3,1.62,174.0,145.0,62.0,1.76,1276.0,19.8,2.7,5.0,3.0,24.5,False,False,False,True,2,2,2.9735814511909853,-1.5541241193378394
27.0,80.7,1.61,170.0,166.0,52.0,1.75,1598.0,14.3,3.5,4.0,3.0,31.13,True,False,True,False,2,2,3.948465112778345,-0.07675132282811042
34.0,115.3,1.81,181.0,167.0,67.0,1.36,1249.0,24.5,2.2,2.0,1.0,35.19,True,False,False,True,0,0,-0.1163427419390487,2.0218459096631314
37.0,87.8,1.69,183.0,158.0,69.0,1.81,1573.0,10.3,3.5,5.0,3.0,30.74,True,True,False,False,2,2,4.735845446111896,0.2614828904951042
41.0,74.3,1.61,160.0,136.0,51.0,1.06,714.0,24.8,3.5,4.0,2.0,28.66,True,False,True,False,0,0,0.2966099380400472,0.4333774846789359
22.0,78.5,1.7,177.0,138.0,66.0,1.36,938.0,31.9,2.1,4.0,2.0,27.16,False,False,True,False,1,1,-0.026976820397602144,-0.5150740313831011
51.0,77.3,1.58,171.0,168.0,68.0,0.97,733.0,31.1,2.0,2.0,1.0,30.96,False,False,False,False,1,1,-2.3528802174440853,-0.005315985227772796
23.0,64.5,1.7,187.0,125.0,72.0,0.51,319.0,30.4,1.7,2.0,1.0,22.32,False,False,False,False,1,1,-3.7780019785889207,0.11640126571796794
19.0,72.0,1.94,199.0,148.0,62.0,1.17,952.0,24.7,3.2,3.0,2.0,19.13,True,False,False,True,0,0,0.40114391590256127,1.0484268432022847
30.0,77.9,1.77,166.0,130.0,62.0,1.41,916.0,27.9,2.6,4.0,2.0,24.87,False,False,False,False,1,1,0.5122505981135227,-0.056853844657593244
28.0,69.6,1.58,182.0,135.0,50.0,1.49,1006.0,27.8,2.0,3.0,2.0,27.88,False,False,False,False,1,1,-0.08989611659561472,-0.8601433300437279
40.0,68.9,1.99,180.0,149.0,51.0,1.16,951.0,25.0,2.4,4.0,2.0,17.4,True,False,False,False,0,0,0.43237525698146884,0.14901469844514842
33.0,45.9,1.89,193.0,144.0,50.0,1.45,1148.0,21.6,2.9,3.0,2.0,12.85,True,False,False,False,0,0,0.8906522705782531,-0.5542733528008479
48.0,68.2,1.69,170.0,159.0,73.0,0.75,537.0,28.4,2.5,3.0,1.0,23.88,False,True,False,False,1,1,-2.1320292393582316,0.09974170979200057
28.0,79.6,1.59,181.0,130.0,54.0,1.49,968.0,28.2,1.5,3.0,2.0,31.49,False,True,False,False,1,1,-0.3318232738795174,-0.6827564776076158
33.0,53.6,1.52,194.0,126.0,73.0,1.02,643.0,30.9,2.3,2.0,1.0,23.2,False,False,False,False,1,1,-2.5708787209668804,-0.7225206636295228
25.0,57.7,1.58,188.0,145.0,52.0,1.36,986.0,25.7,2.2,3.0,2.0,23.11,False,False,False,True,1,1,-0.14101044096197965,-1.2051706437905472
21.0,74.2,1.93,187.0,141.0,56.0,1.32,1024.0,28.3,2.5,3.0,2.0,19.92,True,True,False,False,0,0,0.1414411680446248,0.4193281629389757
57.0,64.4,1.56,177.0,144.0,73.0,1.52,985.0,17.8,2.7,5.0,3.0,26.46,False,False,False,False,2,2,2.2892715866752575,-1.3904324292333816
21.0,54.9,1.78,173.0,138.0,71.0,0.55,380.0,31.7,2.0,2.0,1.0,17.33,False,True,False,False,1,1,-3.5891822992138716,-0.1965828117210864
42.0,50.3,1.64,177.0,150.0,62.0,0.63,468.0,27.0,2.4,3.0,1.0,18.7,True,False,True,False,1,1,-2.5162765688902318,-0.6497630550940926
20.0,46.5,1.68,187.0,145.0,72.0,0.91,660.0,27.9,2.4,2.0,1.0,16.48,False,True,False,False,1,1,-2.375011753881817,-0.7026741681597927
49.0,57.8,1.99,183.0,161.0,67.0,0.93,741.0,24.7,3.1,3.0,1.0,14.6,True,True,False,False,0,0,-0.9688578366105991,0.7420804775771582
20.0,83.0,1.8,167.0,160.0,73.0,0.79,695.0,29.6,2.9,2.0,1.0,25.62,True,False,False,True,0,0,-1.9685526589438176,1.3556516087917694
44.0,82.5,1.79,167.0,155.0,70.0,1.51,1159.0,13.8,3.5,5.0,3.0,25.75,True,True,False,False,2,2,3.473275376854781,0.3077873790263465
46.0,66.5,1.73,163.0,142.0,56.0,1.11,709.0,34.7,2.0,3.0,1.0,22.22,False,False,False,True,1,1,-2.058740234298364,-0.5383379194894302
49.0,70.2,1.67,186.0,166.0,50.0,0.93,695.0,32.5,1.7999999999999998,3.0,1.0,25.17,False,False,True,False,1,1,-2.2093629780986435,-0.35315706727161744
36.0,121.9,1.93,195.0,132.0,54.0,1.49,1082.0,21.8,3.4,3.0,2.0,32.73,True,False,False,False,0,0,1.6317309929278794,3.202553425991732
38.0,70.3,1.52,164.0,144.0,66.0,1.19,857.0,25.6,2.0,4.0,2.0,30.43,False,False,False,True,1,1,-0.14902757305453704,-1.126832256397737
22.0,40.3,1.56,192.0,121.0,57.0,1.45,877.0,30.8,2.1,4.0,2.0,16.56,False,True,False,False,1,1,-0.3464679997936164,-2.4095876995060843
35.0,101.4,1.76,193.0,121.0,64.0,0.84,559.0,23.6,2.9,2.0,1.0,32.74,True,True,False,False,0,0,-1.6562532860947208,2.7107448356676476
45.0,79.2,1.95,189.0,135.0,69.0,1.47,982.0,22.8,2.8,3.0,2.0,20.83,True,False,False,True,0,0,0.7695539497118504,0.8970279135229834
59.0,75.8,1.77,167.0,128.0,53.0,1.46,841.0,33.1,1.7999999999999998,3.0,1.0,24.19,False,False,True,False,1,1,-1.3359011646099406,-0.2775327364210173
39.0,71.7,1.88,198.0,147.0,51.0,0.55,445.0,23.7,2.2,2.0,1.0,20.29,True,False,False,False,0,0,-2.6551545025480365,1.3049861699794052
38.0,57.7,1.56,185.0,132.0,54.0,1.64,1082.0,16.6,2.7,5.0,3.0,23.71,False,True,False,False,2,2,2.633051504437577,-1.5901329993208433
23.0,47.4,1.6,196.0,154.0,50.0,0.76,585.0,33.5,1.6,3.0,1.0,18.52,False,False,True,False,1,1,-2.979973677146838,-1.4685610597295808
18.0,57.2,1.75,193.0,160.0,74.0,1.29,1032.0,33.5,2.4,3.0,2.0,18.68,False,False,False,False,1,1,-0.49335994231173963,-1.0224407583959412
22.0,44.8,1.72,166.0,132.0,54.0,1.48,977.0,28.6,1.7999999999999998,4.0,2.0,15.14,False,False,False,False,1,1,-0.0007407995564858785,-2.283737949942085
58.0,90.2,1.72,199.0,150.0,55.0,0.9000000000000001,668.0,28.3,2.1,2.0,1.0,30.49,True,True,False,False,0,0,-2.164273774196238,1.3676247823906393
29.0,84.9,1.72,187.0,140.0,51.0,1.79,1378.0,14.3,3.5,4.0,3.0,28.7,True,False,False,True,2,2,3.6962562534625576,0.6065396666596409
43.0,95.7,1.77,198.0,151.0,50.0,1.08,807.0,24.2,3.4,3.0,1.0,30.55,True,True,False,False,0,0,-0.3142423471098028,2.300936265825728
51.0,59.0,1.65,198.0,153.0,53.0,1.22,924.0,20.7,2.3,3.0,2.0,21.67,True,True,False,False,1,1,-0.003981591294311269,-0.7097530288812081
31.0,60.5,1.77,187.0,127.0,56.0,1.72,1092.0,15.0,2.7,4.0,3.0,19.31,False,True,False,False,2,2,2.540033415879847,-0.8014767121355569
43.0,53.8,1.72,173.0,160.0,71.0,1.03,742.0,30.2,2.3,4.0,2.0,18.19,False,False,True,False,1,1,-0.7246159497108718,-1.3741147912645304
44.0,86.6,1.97,197.0,167.0,50.0,1.66,1372.0,11.700000000000001,3.5,5.0,3.0,22.31,True,False,False,True,2,2,4.30055023623022,1.00564462409212
26.0,72.8,1.67,163.0,121.0,50.0,1.37,829.0,35.0,1.9,2.0,1.0,26.1,False,False,True,False,1,1,-2.0356558997644894,-0.2561363032331625
43.0,66.3,1.77,177.0,157.0,57.0,1.48,1046.0,32.7,1.7,4.0,2.0,21.16,False,True,False,False,1,1,0.0103618072520031,-1.4052795241159668
39.0,56.0,1.6,184.0,151.0,69.0,0.89,672.0,32.6,2.0,2.0,1.0,21.87,False,False,False,True,1,1,-2.843446769769335,-0.8167333903815809
47.0,45.9,1.93,166.0,159.0,65.0,1.29,1015.0,29.6,2.0,3.0,2.0,12.32,True,False,False,False,1,1,-0.45078918248068633,-1.4524920725099693
34.0,88.0,1.64,197.0,147.0,70.0,1.9,1536.0,14.4,3.5,4.0,3.0,32.72,True,False,False,True,2,2,4.0496596848601,0.4759301323129207
43.0,94.0,1.79,187.0,156.0,62.0,1.31,1012.0,23.2,3.4,2.0,1.0,29.34,True,True,False,False,0,0,-0.09280482298345061,2.1177416589995746
53.0,44.7,1.79,164.0,160.0,72.0,1.34,965.0,26.7,2.1,3.0,2.0,13.95,False,False,False,True,1,1,-0.33464185237476607,-1.8111149275006837
18.0,63.2,1.63,162.0,120.0,73.0,0.66,436.0,27.5,2.2,3.0,1.0,23.79,True,False,False,False,1,1,-2.593118068367243,-0.21610616231133148
25.0,95.6,1.9,190.0,160.0,72.0,1.47,1294.0,23.8,2.4,4.0,2.0,26.48,True,False,False,False,0,0,1.5912533331677126,0.7465435081042042
52.0,47.8,1.86,179.0,129.0,67.0,1.01,645.0,24.7,2.8,3.0,2.0,13.82,True,False,False,True,1,1,-0.763857152769295,-0.37350988800801876
32.0,85.3,1.64,178.0,123.0,69.0,1.77,1197.0,13.2,3.5,4.0,3.0,31.71,True,False,False,False,2,2,3.3793846316069325,0.5353186833504509
39.0,59.7,1.83,170.0,154.0,59.0,1.35,1143.0,29.1,2.3,4.0,2.0,17.83,True,False,True,False,1,1,0.48983928315042524,-1.1062272405117872
31.0,70.2,1.98,199.0,129.0,61.0,0.71,504.0,24.2,2.5,2.0,1.0,17.91,True,False,False,True,0,0,-2.2448549619379086,1.598726452876403
43.0,72.7,1.8,162.0,166.0,50.0,0.79,590.0,32.8,2.1,3.0,1.0,22.44,False,False,False,False,1,1,-2.339982031408553,0.12918235925213084
45.0,50.4,1.79,182.0,130.0,59.0,0.74,433.0,27.7,2.5,2.0,1.0,15.73,False,False,False,False,1,1,-2.817273679379343,0.07566935025018717
40.0,81.7,1.74,166.0,133.0,58.0,0.91,666.0,27.0,2.7,2.0,1.0,26.99,True,False,False,True,0,0,-1.8658426504740182,1.2336595115555857
31.0,49.3,1.62,182.0,157.0,52.0,0.5599999999999999,484.0,20.0,3.2,2.0,1.0,18.79,True,False,True,False,1,1,-2.1670057221364334,0.26688881350466315
41.0,61.9,1.64,166.0,131.0,68.0,1.93,1138.0,19.4,2.7,4.0,3.0,23.01,False,False,False,True,2,2,2.5137042053919814,-1.477670403730076
19.0,49.10000000000001,1.68,193.0,164.0,58.0,1.42,1164.0,25.3,2.6,4.0,2.0,17.4,False,False,False,False,1,1,0.8705096035954198,-1.545663294239852
43.0,66.5,1.83,178.0,136.0,59.0,1.11,747.0,27.1,2.4,3.0,2.0,19.86,True,False,False,True,1,1,-0.6666773917714623,-0.03176141313225821
31.0,75.5,1.93,168.0,135.0,68.0,0.6,446.0,20.5,3.4,2.0,1.0,20.27,True,False,False,False,0,0,-1.7964848409283447,2.163815975393347
24.0,88.2,1.79,177.0,154.0,65.0,1.76,1491.0,11.3,3.5,4.0,3.0,27.53,True,True,False,False,2,2,4.09675596801792,0.6920007991350784
20.0,74.8,1.75,184.0,121.0,73.0,1.33,885.0,25.0,3.3,3.0,2.0,24.42,True,False,False,True,0,0,0.38892112847807936,0.7220088388953242
40.0,72.2,1.6,173.0,130.0,67.0,0.87,566.0,29.2,1.9,3.0,1.0,28.2,False,False,False,True,1,1,-2.3091813709007027,-0.16436954253955563
35.0,62.8,1.63,184.0,160.0,63.0,1.41,1241.0,21.9,3.7,4.0,2.0,23.64,True,False,False,False,2,2,1.7795425630542474,-0.27780265484333644
55.0,84.7,1.79,178.0,122.0,52.0,1.19,719.0,23.3,2.4,3.0,2.0,26.43,True,False,False,False,0,0,-0.2598810164261115,0.8443393841088669
52.0,116.5,1.69,198.0,148.0,51.0,0.5300000000000001,388.0,27.3,2.4,2.0,1.0,40.79,True,False,False,False,0,0,-2.644698830865455,3.141313993667784
32.0,77.4,1.92,174.0,137.0,50.0,1.39,1047.0,26.7,3.3,3.0,2.0,21.0,True,False,False,False,0,0,0.7563414786721785,0.9994337437631111
42.0,72.9,1.62,175.0,139.0,67.0,1.17,732.0,25.7,2.0,4.0,2.0,27.78,False,False,False,True,1,1,-0.32428951494514724,-0.6975621970402874
54.0,58.4,1.59,186.0,166.0,73.0,1.08,807.0,32.5,1.9,2.0,1.0,23.1,False,False,False,False,1,1,-2.4118758001179734,-1.0196634070962136
45.0,64.3,1.54,199.0,133.0,58.0,1.67,999.0,15.3,2.7,4.0,3.0,27.11,False,False,False,True,2,2,2.2302453267181086,-0.9281104624062814
27.0,89.3,1.87,169.0,153.0,62.0,1.62,1363.0,12.7,3.5,5.0,3.0,25.54,True,False,True,False,2,2,4.114357297658211,0.7106982530931624
56.0,90.2,1.61,163.0,168.0,51.0,1.38,1148.0,22.6,2.3,3.0,2.0,34.8,True,False,False,True,0,0,0.691949597134738,0.19385959167512412
34.0,59.0,1.62,178.0,150.0,56.0,1.13,847.0,30.9,2.4,4.0,2.0,22.48,False,False,False,False,1,1,-0.431293556406082,-1.2085742138713882
56.0,58.7,1.86,187.0,159.0,65.0,1.09,858.0,22.6,3.3,3.0,2.0,16.97,True,False,False,False,0,0,0.1736990723698938,0.29593808290915097
39.0,127.5,1.82,180.0,161.0,70.0,1.26,1116.0,29.8,3.0,3.0,2.0,38.49,True,False,True,False,0,0,0.7027674104183432,2.6502740041295203
43.0,68.6,1.52,173.0,137.0,68.0,1.42,875.0,28.1,2.6,4.0,2.0,29.69,False,False,False,True,1,1,0.2537518249773643,-0.8998969306312591
42.0,56.7,1.53,192.0,149.0,74.0,1.07,717.0,27.4,1.9,3.0,1.0,24.22,False,False,True,False,1,1,-1.8496807773021584,-1.1592961259827723
34.0,64.5,1.78,169.0,144.0,64.0,1.33,958.0,27.8,1.7999999999999998,4.0,2.0,20.36,False,False,False,True,1,1,0.021396624865188556,-1.2147745604478317
30.0,61.6,1.52,178.0,138.0,71.0,1.78,1228.0,19.5,2.7,4.0,3.0,26.66,False,False,False,False,2,2,2.4178008564631317,-1.5864497188365114
37.0,75.1,1.82,189.0,127.0,60.0,1.23,859.0,26.4,3.2,4.0,2.0,22.67,True,False,False,True,0,0,0.5714576996547457,0.6839839434539242
42.0,79.3,1.93,181.0,147.0,50.0,1.22,888.0,27.3,3.3,2.0,1.0,21.29,True,False,False,False,0,0,-0.7593769653364224,1.7322532113237294
21.0,72.6,1.68,162.0,127.0,70.0,1.19,756.0,34.2,1.7999999999999998,3.0,2.0,25.72,False,False,False,False,1,1,-1.3368812753338946,-0.7793625070848923
27.0,76.7,1.7,196.0,150.0,56.0,0.96,792.0,29.1,2.1,3.0,1.0,26.54,True,True,False,False,1,1,-1.6034032746194478,0.3630428293362189
20.0,44.2,1.61,177.0,122.0,69.0,1.08,659.0,32.4,2.5,2.0,1.0,17.05,False,True,False,False,1,1,-2.503639022677169,-1.0534850223939458
58.0,56.5,1.7,170.0,122.0,57.0,0.74,406.0,27.0,2.7,2.0,1.0,19.55,False,False,False,True,1,1,-2.742357958847008,0.25601592455623445
35.0,100.9,1.63,161.0,163.0,59.0,1.1,986.0,28.4,3.1,2.0,1.0,37.98,True,False,False,False,0,0,-0.8636249558467034,1.8398493752273248
53.0,55.8,1.55,171.0,141.0,54.0,1.12,711.0,27.0,1.7999999999999998,4.0,2.0,23.23,False,False,True,False,1,1,-0.7701098200469442,-1.7785730388404097
39.0,58.3,1.93,165.0,136.0,58.0,1.35,1010.0,27.4,3.7,4.0,2.0,15.65,True,False,False,False,0,0,1.0719494590604972,0.16075857476565997
51.0,48.599999999999994,1.77,199.0,155.0,74.0,1.47,1128.0,26.9,3.5,2.0,1.0,15.51,True,False,True,False,0,0,-0.3047711072578859,-0.09162056899386406
25.0,81.7,1.95,188.0,136.0,74.0,1.94,1451.0,13.8,3.5,4.0,3.0,21.49,True,False,False,True,2,2,4.085683536204703,0.7110236421698435
57.0,85.6,1.69,189.0,133.0,50.0,1.76,1159.0,12.7,3.5,5.0,3.0,29.97,True,False,False,True,2,2,3.8224766629263365,0.5469683215600574
36.0,60.0,1.72,161.0,128.0,51.0,1.63,1043.0,18.2,2.7,5.0,3.0,20.28,False,False,True,False,2,2,2.5509758046348012,-1.3486233699708772
58.0,75.4,1.78,161.0,140.0,63.0,1.05,662.0,26.0,2.5,4.0,2.0,23.8,False,False,False,False,1,1,-0.2834752356589815,0.014703530586635552
54.0,64.2,1.69,188.0,131.0,69.0,1.69,996.0,16.5,2.7,4.0,3.0,22.48,False,False,False,True,2,2,2.2128383960291957,-0.853256528240104
23.0,65.2,1.62,192.0,156.0,59.0,1.37,1069.0,31.1,2.5,3.0,2.0,24.84,False,False,False,False,1,1,-0.11977474637637503,-0.7583581369965103
43.0,70.1,1.66,169.0,151.0,58.0,0.99,673.0,34.6,2.6,2.0,1.0,25.44,False,False,True,False,1,1,-2.4055576377524726,0.22013992322310996
51.0,102.6,1.77,193.0,130.0,59.0,1.21,779.0,21.0,3.4,2.0,1.0,32.75,True,True,False,False,0,0,-0.42061189998173765,2.8537427822737493
23.0,107.2,1.93,167.0,139.0,55.0,1.15,879.0,20.2,3.1,4.0,2.0,28.78,True,True,False,False,0,0,1.2008697403904012,2.184339003446662
54.0,56.5,1.75,196.0,154.0,66.0,1.76,1220.0,15.3,2.7,5.0,3.0,18.45,False,True,False,False,2,2,3.1767079059190695,-1.4430620179116045
50.0,61.6,1.75,192.0,166.0,74.0,1.22,911.0,25.5,2.2,4.0,2.0,20.11,False,False,True,False,1,1,0.1198660705752143,-0.9809366272261358
39.0,81.7,1.75,165.0,165.0,55.0,1.32,1198.0,29.1,2.8,4.0,2.0,26.68,True,False,False,False,0,0,0.9294659273824415,-0.007105303693965878
38.0,76.6,1.58,199.0,130.0,53.0,0.74,481.0,32.2,2.3,2.0,1.0,30.68,False,False,False,True,1,1,-3.002015949775095,0.8541488112630264
23.0,116.8,1.79,178.0,127.0,69.0,1.0,698.0,26.8,3.4,4.0,2.0,36.45,True,False,True,False,0,0,0.41607198856931993,2.7080531195007578
23.0,60.1,1.59,191.0,123.0,52.0,1.8,1107.0,17.6,2.7,4.0,3.0,23.77,False,True,False,False,2,2,2.405594605987715,-1.2050874558373497
21.0,93.7,1.73,186.0,146.0,72.0,1.0,803.0,27.8,3.6,2.0,1.0,31.31,True,False,False,False,0,0,-1.0550505315782832,2.313280019797418
47.0,41.6,1.58,160.0,163.0,68.0,1.03,756.0,26.6,2.1,4.0,2.0,16.66,False,False,False,True,1,1,-0.7351162870805054,-2.453513519976751
28.0,55.1,1.79,192.0,159.0,67.0,1.99,1582.0,17.0,2.7,5.0,3.0,17.2,False,False,False,True,2,2,3.956525527830884,-1.7707202278696035
47.0,127.1,1.76,199.0,157.0,73.0,0.71,552.0,24.9,3.0,2.0,1.0,41.03,True,False,True,False,0,0,-1.6253127981070414,3.841954411717468
48.0,69.1,1.6,191.0,166.0,53.0,1.34,1001.0,26.1,2.0,4.0,2.0,26.99,False,False,True,False,1,1,0.2979237856656341,-1.0533143252430435
41.0,66.8,1.74,164.0,149.0,57.0,1.34,898.0,29.2,2.3,3.0,1.0,22.06,False,False,False,True,1,1,-0.9499231694104358,-0.41809811797157503
26.0,125.5,1.76,176.0,163.0,66.0,1.15,1031.0,23.2,3.1,4.0,2.0,40.52,True,False,False,True,0,0,1.3376486915559194,2.561115126597753
20.0,71.3,1.58,167.0,167.0,54.0,1.07,893.0,25.4,1.5,3.0,2.0,28.56,False,True,False,False,1,1,-0.8039301994814283,-1.073559266601758
57.0,96.3,1.86,168.0,146.0,74.0,1.1,795.0,27.6,2.2,3.0,2.0,27.84,True,False,True,False,0,0,-0.5011959017660582,0.9800151090939381
54.0,67.5,1.54,182.0,140.0,50.0,0.72,454.0,25.2,1.5,3.0,1.0,28.46,False,False,False,False,1,1,-2.635627496826632,-0.44358292227745666
53.0,64.4,1.55,194.0,139.0,62.0,1.77,1107.0,19.7,2.7,4.0,3.0,26.81,False,True,False,False,2,2,2.236542001379297,-1.1885900214390759
